0,0
0.036056,0
0.072111,0.39047
0.11705,0
0.13928,1.7963
0.17521,1.4025
0.21119,0.99584
0.24207,1.8249
0.26495,1.1763
0.31448,1.8651
0.33675,1.1987
0.3677,0.90332
0.40361,0.79992
0.44011,2.5359
0.47106,2.7841
0.50695,3.3295
0.54286,4.1688
0.56515,5.6156
0.60166,6.538
0.63757,6.6782
0.6735,7.654
0.71805,8.1882
0.74034,8.8542
0.78492,11.221
0.82085,14.842
0.84315,18.031
0.8796,23.12
0.91553,28.454
0.94647,23.72
0.9824,27.466
1.0047,31.568
1.0406,24.513
1.0716,25.126
1.0989,20.646
1.1303,23.387
1.1526,21.942
1.1885,19.281
1.2108,24.339
1.2418,24.254
1.2691,25.841
1.3,22
1.3228,21.663
1.3538,21.601
1.3811,19.478
1.4034,16.314
1.4344,11.761
1.4567,15.094
1.4926,14.76
1.5154,15.221
1.5377,13.805
1.56,14.55
1.5736,18.419
1.6046,18.502
1.6269,17.034
1.6628,12.896
1.6856,13.341
1.6992,13.987
1.7303,7.434
1.7574,5.4022
1.7797,4.6467
1.8021,3.5168
1.8244,3.2237
1.8554,0.7781
1.8831,4.0765
1.9054,4.6277
1.9364,4.4668
1.9587,7.9905
1.9859,8.5862
2.0169,13.052
2.0392,13.141
2.0621,12.775
2.098,13.642
2.1203,14.174
2.1426,14.851
2.1649,13.422
2.1872,14.039
2.2095,15.058
2.2318,17.067
2.2677,17.997
2.29,18.866
2.3041,22.295
2.3351,25.819
2.3575,27.054
2.3933,27.739
2.4069,29.868
2.438,33.372
2.4603,32.971
2.4913,33.529
2.5137,34.495
2.5365,38.086
2.5588,41.368
2.5724,39.209
2.6034,41.842
2.617,44.208
2.6393,46.138
2.6616,43.03
2.6932,43.644
2.7068,44.867
2.7203,42.51
2.7378,42.777
2.7601,44.655
2.7694,45.631
2.783,47.761
2.8053,48.973
2.8141,50.801
2.8229,52.442
2.8452,52.456
2.854,53.388
2.8763,54.286
2.8763,55.62
2.8944,55.409
2.9079,54.923
2.9167,55.272
2.9256,51.309
2.9391,51.716
2.9479,49.29
2.9655,48.325
2.9655,48.636
2.9744,48.509
2.9832,48.754
2.9967,47.904
3.0055,47.527
3.0149,47.674
3.0238,48.511
3.0327,48.919
3.0415,48.132
3.0504,48.192
3.0593,46.955
3.0593,44.759
3.0682,44.362
3.0771,44.602
3.086,45.101
3.086,45.147
3.0949,44.705
3.1039,45.894
3.1089,47.046
3.1089,49.182
3.1178,50.816
3.1268,51.019
3.1268,52.323
3.1357,51.008
3.1447,51.885
3.1403,51.045
3.1499,50.082
3.1499,48.874
3.1589,46.243
3.1589,45.686
3.1679,45.15
3.1636,45.326
3.1726,46.261
3.1732,45.646
3.1822,46.543
3.1822,46.427
3.178,47.868
3.187,50.977
3.187,51.161
3.1876,51.656
3.1967,51.719
3.1925,51.74
3.1925,51.235
3.1925,50.43
3.2015,51.928
3.2015,51.208
3.2015,49.212
3.2015,48.882
3.1973,48.312
3.1973,47.928
3.1973,46.722
3.1973,46.157
3.1973,45.95
3.1973,45.347
3.198,46.428
3.198,47.295
3.1939,47.241
3.1939,47.104
3.1939,48.11
