0,0
0.024495,0
0.045826,0.25251
0.059161,1.3654
0.072801,1.2074
0.094868,1.5993
0.11705,1.1301
0.13191,2.1656
0.149,2.2177
0.16248,2.1753
0.18466,2.3793
0.20688,1.0006
0.22045,1.2097
0.24372,0.71158
0.25239,0.76681
0.27459,1.2866
0.2881,1.1728
0.31032,1.4964
0.32388,1.4365
0.34612,2.2969
0.35581,2.1495
0.37802,2.6703
0.39154,3.381
0.41376,3.2723
0.42732,3.4933
0.44475,3.1637
0.45826,2.2228
0.48052,1.9859
0.49497,1.2891
0.51245,1.3538
0.52593,1.185
0.54818,1.0667
0.56169,0.68229
0.58395,1.1639
0.59271,1.662
0.60622,1.6013
0.62849,2.7262
0.64288,2.6726
0.66513,3.7487
0.67387,3.7207
0.69613,3.7709
0.70965,4.2639
0.72319,4.7106
0.74545,4.6318
0.75901,4.2666
0.77647,3.4918
0.79,3.4287
0.81308,2.7527
0.82662,2.6167
0.84018,3.5998
0.86244,3.5446
0.87115,4.0144
0.89342,4.8895
0.9157,5.4472
0.92925,5.615
0.94281,5.6819
0.96509,6.2202
0.97381,5.9955
0.98737,6.3104
1.0097,6.5835
1.0232,5.3642
1.0368,5.4368
1.0591,5.6417
1.0685,5.9208
1.0821,5.5237
1.1044,5.909
1.1179,6.0559
1.1315,6.5047
1.1402,6.4769
1.1625,8.3628
1.1761,7.6933
1.1897,8.5402
1.2071,8.0246
1.2207,8.5458
1.2343,8.6581
1.2479,8.9248
1.2652,8.6645
1.2788,7.7731
1.2924,7.9044
1.3061,7.3883
1.3234,6.7053
1.337,6.902
1.3513,7.6062
1.3599,7.1683
1.3735,8.1065
1.3872,8.4281
1.4045,8.9332
1.4181,9.55
1.4317,8.8023
1.4453,9.3722
1.4676,9.858
1.4763,9.4597
1.4899,9.1495
1.5042,9.2077
1.5215,8.491
1.5351,8.1318
1.5487,8.6961
1.5574,8.1185
1.571,8.9541
1.5846,8.591
1.5933,9.1191
1.6069,9.562
1.6292,10.459
1.6378,10.93
1.6521,10.974
1.6657,11.196
1.6744,12.163
1.688,11.562
1.6966,12.158
1.7103,11.587
1.7239,11.577
1.7325,11.405
1.7462,10.913
1.7548,10.55
1.7691,10.435
1.7827,11.432
1.7914,11.442
1.805,12.39
1.8136,12.251
1.8273,13.096
1.8359,13.709
1.8502,14.275
1.8638,13.917
1.8725,14.909
1.8861,14.254
1.8948,14.34
1.9084,14.559
1.9177,14.393
1.9227,14.039
1.9313,14.072
1.945,13.788
1.9536,13.627
1.9672,13.882
1.9759,14.137
1.9895,14.732
1.9902,14.778
2.0038,15.757
2.0125,15.531
2.0261,15.486
2.0261,15.31
2.0397,15.118
