0,0.47943
0.036056,0
0.072111,1.4491
0.10296,0.848
0.1257,0.51517
0.16155,1.6392
0.18894,1.8798
0.21977,2.1032
0.25573,2.7743
0.29172,1.0412
0.32311,1.6817
0.35043,3.3421
0.38131,10.166
0.40866,13.137
0.44463,13.734
0.4755,17.539
0.51147,17.995
0.54791,17.37
0.57879,14.946
0.59245,16.793
0.62841,16.033
0.66438,12.007
0.69527,12.107
0.72263,13.818
0.75353,14.665
0.78994,17.177
0.81222,15.708
0.84817,13.975
0.87046,14.976
0.89275,14.13
0.92011,14.403
0.951,14.463
0.98194,13.305
1.0093,12.448
1.0406,14.118
1.0679,12.245
1.0902,11.897
1.1212,13.831
1.1485,10.881
1.1794,9.1613
1.1931,9.2068
1.229,5.9076
1.2513,4.0358
1.2873,3.914
1.2959,0
1.3323,0.17498
1.3546,3.942
1.3819,3.604
1.4042,1.9263
1.4351,2.2426
1.4625,1.206
1.4848,3.8284
1.5207,3.5302
1.543,1.3477
1.5653,1.6695
1.5931,1.5466
1.624,1.8412
1.6513,4.4206
1.6822,2.6178
1.7096,1.0061
1.7405,1.7463
1.7769,2.0585
1.7992,2.3004
1.8215,0
1.8488,0
1.8797,0
1.9157,0
1.9294,0
1.9607,0
1.9966,0
2.0189,0
2.0549,0
2.0858,0
2.1131,0
2.1445,0
2.1668,0
2.2027,0.13152
2.225,0
2.261,0
2.2833,0
2.3056,0
2.3415,0
2.3643,0
2.4002,0
2.4312,0
2.4585,0
2.4894,0
2.5117,0
2.5395,0
2.5704,0
2.5927,0
2.615,0
2.6509,0
2.6819,0
2.6955,0
2.7319,0
2.7542,0
2.7852,0
2.8211,0
2.8434,0
2.8798,0
2.8935,0
2.9244,0
2.9603,0
2.9826,0
3.0186,0
3.0409,0
3.0768,1.1366
3.0996,1.0661
3.1355,0
3.1665,0
3.1938,0.56589
3.2161,0.84576
3.2383,0.50949
3.2743,0
3.2966,0
3.333,0
3.3553,0
3.3776,0
3.4085,0
3.4222,0
3.4668,2.2374
3.4804,7.7001
3.5164,11.831
3.5387,13.899
3.561,16.132
3.5924,17.525
3.6197,18.809
3.642,18.212
3.6779,17.075
3.6952,15.772
3.7225,14.656
3.7448,14.145
3.7757,14.867
3.798,15.559
3.8253,16.689
3.8567,18.666
3.8704,19.664
3.9063,20.241
3.9236,22.992
3.9509,24.586
3.9819,24.236
4.0042,24.858
4.0315,26.818
4.0538,25.887
4.0847,25.199
4.107,26.785
4.1207,25.644
4.1566,25.099
4.1789,24.387
4.2016,24.929
4.2239,23.32
4.2462,22.489
4.2735,21.117
4.2958,20.202
4.3181,16.915
4.3491,15.827
4.3627,13.911
4.3937,12.74
4.421,10.084
4.4433,10.94
4.466,9.5829
4.4883,9.186
4.5106,9.5649
4.5466,9.6181
4.5689,10.679
4.5825,10.237
4.6135,10.507
4.6407,9.6533
4.663,9.024
4.694,6.6814
4.7081,4.155
4.7304,1.9714
4.7577,0.86069
4.7886,0.9286
4.8159,0.05365
4.8246,0
4.8605,0
4.8828,0
4.9101,0
4.9324,0.54056
4.9547,0.80685
4.982,2.1735
5.0047,2.4891
5.0357,4.0924
5.063,3.8351
5.0939,3.7517
5.1212,5.4242
5.1349,6.3935
5.1658,6.5532
5.1881,5.6873
5.2241,5.2498
5.2327,5.1034
5.2691,5.4684
5.2914,6.3932
5.305,6.1811
5.336,4.6155
5.3583,4.6154
5.3806,5.9842
5.4165,7.3839
5.4389,9.9611
5.4616,12.626
5.4839,14.884
5.5062,16.578
5.5285,16.618
5.5508,17.128
5.5731,17.732
5.5954,17.564
5.6177,16.167
5.6487,16.55
5.6623,17.055
5.6851,17.637
5.7074,17.295
5.7346,19.052
5.7656,19.85
5.7879,20.131
5.7966,20.653
5.8189,21.892
5.8412,21.836
5.8553,22.007
5.8912,22.292
5.9085,20.982
5.9358,20.851
5.9532,19.46
5.9668,19.661
5.9891,18.853
6.0114,19.518
6.025,20.064
6.0565,19.677
6.0701,20.735
6.0924,20.351
6.1147,19.449
6.137,19.919
6.1457,18.394
6.168,17.271
6.1903,16.108
6.2039,14.142
6.2262,13.701
6.2485,11.722
6.2664,11.636
6.28,11.183
6.2936,12.007
6.3159,11.445
6.3333,11.896
6.3556,13.114
6.3692,13.564
6.3915,13.401
6.4051,12.832
6.4274,12.611
6.4498,11.084
6.4585,10.163
6.4808,10.736
6.4944,9.4501
6.5167,7.7471
6.5394,7.1973
6.5618,8.4417
6.5705,6.4137
6.5977,7.5904
6.6151,9.2499
6.6287,10.16
6.651,9.8761
6.6733,11.983
6.6869,13.669
6.7092,14.474
6.7271,15.543
6.7494,16.881
6.7717,17.221
6.7853,17.996
6.8076,19.009
6.8212,19.645
6.8435,20.711
6.8659,21.018
6.8882,21.118
6.8969,21.519
6.9196,22.094
6.942,22.916
6.9556,22.793
6.9779,23.04
6.9953,23.693
7.0176,23.496
7.0312,24.041
7.0535,24.402
7.0671,24.77
7.0846,25.808
7.1069,26.543
7.1209,26.913
7.1296,28.043
7.152,28.648
7.1655,29.341
7.183,29.356
7.1966,29.891
7.2189,30.085
7.2325,28.867
7.2499,28.702
7.2635,28.711
7.2723,25.278
7.2946,24.758
7.3082,24.39
7.3218,22.652
7.3305,20.921
7.3528,20.928
7.3615,20.886
7.3751,19.249
7.3974,19.611
7.4062,20.012
7.4198,19.026
7.4421,18.955
7.4508,18.8
7.4644,18.389
7.478,16.842
7.4959,15.955
7.5095,15.062
7.5231,13.817
7.5454,13.527
7.5541,12.224
7.5677,11.791
7.59,11.047
7.5987,11.692
7.6123,11.755
7.6346,10.304
7.6434,11.885
7.657,11.616
7.6793,11.093
7.688,11.213
7.7016,11.117
7.7191,11.578
7.7331,12.002
7.7554,11.317
7.769,11.505
7.7777,11.834
7.8001,12.932
7.8088,12.981
7.8311,13.308
7.8399,15.966
7.8534,15.447
7.8758,16.4
7.885,18.069
7.9073,19.722
7.9208,19.969
7.9296,22.046
7.9432,23.443
7.9607,23.185
7.9747,23.955
7.997,25.377
8.0058,26.777
8.0193,26.796
8.0368,27.936
8.0504,27.979
8.0592,28.362
8.0815,29.556
8.0955,30.005
8.1043,29.862
8.1178,31.242
8.1353,31.486
8.1489,30.51
8.1577,31.526
8.1712,31.927
8.18,31.257
8.194,30.885
8.2028,31.427
8.2115,30.686
8.2251,29.735
8.2339,31.291
8.2474,30.435
8.2562,29.754
8.265,28.476
8.2785,28.584
8.2873,27.597
8.3008,27.438
8.3096,26.628
8.3184,25.732
8.3231,25.244
8.3319,23.854
8.3407,23.879
8.3542,20.84
8.363,20.129
8.3718,19.546
8.3853,18.403
8.3941,17.171
8.4029,16.347
8.4169,15.662
8.4257,15.226
8.4257,15.254
8.4392,13.821
8.448,12.847
8.4616,13.705
8.4703,12.915
8.4791,12.073
8.4927,11.992
8.5014,11.56
8.5102,11.432
8.5238,11.601
8.5326,12.727
8.5461,12.092
8.5549,12.425
8.5637,13.268
8.5772,13.23
8.586,13.682
